contrast_id,grid,denominator,method,R2_ref,R2_new,ratio,pct_change,abs_change
pop_to_sel_oracle,equal_2_98pct_40pts,fixed_pop,gcomp_spline,0.005182722890989544,0.009719198170285001,1.875307319089426,87.5307319089426,0.004536475279295457
sel_oracle_to_sel_proxy,equal_2_98pct_40pts,fixed_pop,gcomp_spline,0.009719198170285001,0.0009094368175446178,0.09357117754066228,-90.64288224593376,-0.008809761352740383
